date,rate,volume,cap,liquidity
2019-04-02 15:00:00,0.08109637883041626,222987745,2102591534,
2019-04-02 16:00:00,0.08010704377863834,221331109,2076940975,
2019-04-02 17:00:00,0.08175221983582018,226934926,2119595570,
2019-04-02 18:00:00,0.08113738507937114,227486879,2103654706,
2019-04-02 19:00:00,0.08115360559115566,227129177,2104075257,
2019-04-02 20:00:00,0.0824962248196714,229529051,2138885440,
2019-04-02 21:00:00,0.08191078517975955,227013829,2123706705,
2019-04-02 22:00:00,0.0821879293028403,224322756,2130892240,
2019-04-02 23:00:00,0.08296539870927955,226499229,2151049745,
2019-04-03 00:00:00,0.0848505637339618,237786118,2199926551,
2019-04-03 01:00:00,0.08919264344881657,275847212,2312503958,
2019-04-03 02:00:00,0.09142930852668224,297960648,2370494131,
2019-04-03 03:00:00,0.09405905070256955,316564471,2438675642,
2019-04-03 04:00:00,0.09140370358963489,326993537,2369830270,
2019-04-03 05:00:00,0.08575695970696208,320688032,2223426743,
2019-04-03 06:00:00,0.0875967966006859,304375485,2271128324,
2019-04-03 07:00:00,0.08943040252254031,302184402,2318668354,
2019-04-03 08:00:00,0.09001455311270917,289316788,2333813668,
2019-04-03 09:00:00,0.08877856807882531,284175875,2301768197,
2019-04-03 10:00:00,0.08919041948747557,278496821,2312446297,
2019-04-03 11:00:00,0.08975690858627998,278958019,2327133700,
2019-04-03 12:00:00,0.09002542781348431,276690102,2334095617,
2019-04-03 13:00:00,0.09252031747572988,287046131,2398780797,
2019-04-03 14:00:00,0.09432610211277838,289844669,2445599503,
2019-04-03 15:00:00,0.0938669761752912,275692643,2433695712,
2019-04-03 16:00:00,0.09311005784249772,271124546,2414071037,
2019-04-03 17:00:00,0.09731430683495759,296236117,2523074898,
2019-04-03 18:00:00,0.0985717014547814,310277235,2555675457,
2019-04-03 19:00:00,0.0981033370693027,314336670,2543532140,
2019-04-03 20:00:00,0.09795780859496542,314767292,2539759013,
2019-04-03 21:00:00,0.09839399399615241,316200611,2551068023,
2019-04-03 22:00:00,0.09848093060710097,322683696,2553322034,
2019-04-03 23:00:00,0.09251791865401139,321119945,2398718603,
2019-04-04 00:00:00,0.09155686191872466,338843352,2373801217,
2019-04-04 01:00:00,0.0897562677334035,315113103,2327117085,
2019-04-04 02:00:00,0.09324993009742705,319636428,2417697515,
2019-04-04 03:00:00,0.09055183077629665,304975099,2347743704,
2019-04-04 04:00:00,0.08901107111335561,284906463,2307796319,
2019-04-04 05:00:00,0.09005394917695023,270292863,2334835093,
2019-04-04 06:00:00,0.09106664832408945,263233781,2361091415,
2019-04-04 07:00:00,0.09245252966812083,264133961,2397023258,
2019-04-04 08:00:00,0.0916150963376683,261978770,2375311065,
2019-04-04 09:00:00,0.09225607688717373,262067173,2391929813,
